scenario,panel,env,method,method_label,seed,step,success,run_dir,used_in_final_figure
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,450000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,fql,FQL,2,500000,1.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_fql_restored500k_r1p0_default_seed2/sd002_20260704_041650,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,ours,Ours,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_puzzle-4x4_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_071836,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
puzzle-4x4,puzzle-4x4 task3,puzzle-4x4-play-singletask-task3-v0,value_flows,Value Flows,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/o2o_screen_puzzle-4x4_value_flows_restored500k_r1p0_default_seed2/sd002_20260703_202911,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,fql,FQL,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/o2o_screen_scene_fql_restored500k_r1p0_default_seed2/sd002_20260704_054201,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,ours,Ours,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/o2o_screen_scene_ours_restored500k_r1p0_lam1e-3_tau0p3_seed2/sd002_20260703_123849,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,100000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,150000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,200000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,250000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,300000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,350000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,400000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,450000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
scene,scene task4,scene-play-singletask-task4-v0,value_flows,Value Flows,2,500000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/o2o_screen_scene_value_flows_restored500k_r1p0_default_seed2/sd002_20260704_001422,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,0,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_smoke_cube-double_ours_default_seed2/o2o_smoke_cube-double_ours_default_seed2/sd002_20260702_231646,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,1,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_smoke_cube-double_ours_default_seed2/o2o_smoke_cube-double_ours_default_seed2/sd002_20260702_231646,False
cube-double,cube-double task4,cube-double-play-singletask-task4-v0,ours,Ours,2,50000,0.0,/root/autodl-tmp/sb-value-flows-runs/offline2online_single4090/exp/o2o_smoke_cube-double_ours_default_seed2/o2o_smoke_cube-double_ours_default_seed2/sd002_20260702_231646,False
