run_id,server,machine_tag,root_path,eval_csv,train_csv,command_txt,domain,task_id,env,config_name,method_group,seed,target_steps,final_step,status,final_success,final_return,final_length,best_peak_success,best_peak_step,best_peak_return,best_peak_length,peak_after_500k_success,peak_after_500k_step,drop_final_from_peak,trajectory_short,has_train_csv,has_command_txt,has_checkpoint,notes,source_kind,source_file
single4090__audit__puzzle-3x3-play-singletask-task3-v0__P0__seed2__300000__sd002_20260607_105834,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/puzzle3x3_task3_repair_single4090_v1/screen300k_P0_seed2/sd002_20260607_105834/eval.csv,/root/sb-value-flows/exp/puzzle3x3_task3_repair_single4090_v1/screen300k_P0_seed2/sd002_20260607_105834/train.csv,,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,P0,P0,2,300000,300000,completed_300k,0.0,-1435.0,500.0,0.1,100000,-1557.7,488.3,,,-0.1,1:0 -> 100k:0.1 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/puzzle3x3_task3_repair_single4090_v1/screen300k_P0_seed2/sd002_20260607_105834/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task3-v0__P0__seed5__1000000__sd002_20260606_222604,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task3_S1_sb_lam0p001_seed2/sd002_20260606_222604/eval.csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task3_S1_sb_lam0p001_seed2/sd002_20260606_222604/train.csv,,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,P0,P0,5,1000000,1000000,completed_1m,0.1,-1120.3,473.8,0.1,650000,-1045.4,472.1,0.1,650000,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0 -> 400k:0 -> 500k:0 -> 600k:0 -> 700k:0 -> 800k:0 -> 900k:0 -> 1000k:0.1,True,False,False,,eval_csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task3_S1_sb_lam0p001_seed2/sd002_20260606_222604/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task3-v0__P0_particle__seed2__300000__sd002_20260608_100720,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_P0_particle_seed2/sd002_20260608_100720/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_P0_particle_seed2/sd002_20260608_100720/train.csv,,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,P0_particle,P0,2,300000,300000,completed_300k,0.2,-1129.5,447.4,0.4,250000,-1086.9,438.6,,,-0.2,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_P0_particle_seed2/sd002_20260608_100720/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task3-v0__R2_residual_disagree_lam0p001__seed2__300000__sd002_20260624_161437,single4090-new,seetacloud-cqa1-31499,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/state_main_table_peak_polish_single4090/exp/peakpolish_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260624_161437/eval.csv,/root/autodl-tmp/sb-value-flows-runs/state_main_table_peak_polish_single4090/exp/peakpolish_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260624_161437/train.csv,/root/autodl-tmp/sb-value-flows-runs/state_main_table_peak_polish_single4090/exp/peakpolish_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260624_161437/command.txt,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.0,-1193.0,500.0,0.0,1,-4000.0,500.0,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0,True,True,False,,eval_csv,/root/autodl-tmp/sb-value-flows-runs/state_main_table_peak_polish_single4090/exp/peakpolish_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260624_161437/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task3-v0__R2_residual_disagree_lam0p001__seed2__300000__sd002_20260608_161801,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260608_161801/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260608_161801/train.csv,,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.0,-1364.3,500.0,0.1,100000,-1537.5,487.1,,,-0.1,1:0 -> 100k:0.1 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R2_residual_disagree_lam0p001_seed2/sd002_20260608_161801/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task3-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000__sd002_20260608_173222,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260608_173222/eval.csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260608_173222/train.csv,,puzzle-3x3-play,task3,puzzle-3x3-play-singletask-task3-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.0,-1374.5,500.0,0.0,1,-4000.0,500.0,,,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0,True,False,False,,eval_csv,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_3x3_task3_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260608_173222/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__ActorGeo__seed0__1000000__sd000_20260528_081013,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd000_20260528_081013/eval.csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd000_20260528_081013/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,ActorGeo,ActorGeo,0,1000000,1000000,completed_1m,0.7,-955.3,389.8,0.7,1000000,-955.3,389.8,0.7,1000000,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1 -> 400k:0.1 -> 500k:0.1 -> 600k:0.3 -> 700k:0.3 -> 800k:0.2 -> 900k:0.3 -> 1000k:0.7,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd000_20260528_081013/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__ActorGeo__seed1__1000000__sd001_20260528_121505,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd001_20260528_121505/eval.csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd001_20260528_121505/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,ActorGeo,ActorGeo,1,1000000,1000000,completed_1m,1.0,-1007.2,350.9,1.0,1000000,-1007.2,350.9,1.0,1000000,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1 -> 400k:0 -> 500k:0.1 -> 600k:0.1 -> 700k:0.4 -> 800k:0.2 -> 900k:0.4 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd001_20260528_121505/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__ActorGeo__seed2__1000000__sd002_20260528_161947,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd002_20260528_161947/eval.csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd002_20260528_161947/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,ActorGeo,ActorGeo,2,1000000,1000000,completed_1m,0.2,-1153.2,478.1,0.3,400000,-1004.8,441.0,0.3,650000,-0.09999999999999998,1:0 -> 100k:0.1 -> 200k:0 -> 300k:0 -> 400k:0.3 -> 500k:0 -> 600k:0.1 -> 700k:0 -> 800k:0.1 -> 900k:0 -> 1000k:0.2,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_actorgeo_problem_envs_4090/puzzle-3x3-play-singletask-task4-v0_pm_actorgeo_problem_envs_4090/sd002_20260528_161947/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__FullSafe__seed0__1000000__sd000_20260527_113023,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd000_20260527_113023/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd000_20260527_113023/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,FullSafe,FullSafe,0,1000000,1000000,completed_1m,0.7,-1093.4,396.4,0.7,950000,-1037.3,368.3,0.7,950000,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0 -> 400k:0.1 -> 500k:0.4 -> 600k:0 -> 700k:0.5 -> 800k:0.4 -> 900k:0.6 -> 1000k:0.7,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd000_20260527_113023/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__FullSafe__seed1__1000000__sd001_20260527_153622,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd001_20260527_153622/eval.csv,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd001_20260527_153622/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,FullSafe,FullSafe,1,1000000,1000000,completed_1m,0.9,-968.8,334.4,1.0,850000,-882.9,302.2,1.0,850000,-0.09999999999999998,1:0 -> 100k:0 -> 200k:0 -> 300k:0 -> 400k:0 -> 500k:0.2 -> 600k:0.2 -> 700k:0.7 -> 800k:0.8 -> 900k:1 -> 1000k:0.9,True,False,False,,eval_csv,/root/sb-value-flows/exp/table3_pm_fullsafe_official_4090_highmem_ldfix/puzzle-3x3-play-singletask-task4-v0_pm_fullsafe_official_highmem/sd001_20260527_153622/eval.csv
single4090__audit__puzzle-3x3-play-singletask-task4-v0__P0__seed5__1000000__sd002_20260607_022834,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task4_S1_sb_lam0p001_seed2/sd002_20260607_022834/eval.csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task4_S1_sb_lam0p001_seed2/sd002_20260607_022834/train.csv,,puzzle-3x3-play,task4,puzzle-3x3-play-singletask-task4-v0,P0,P0,5,1000000,1000000,completed_1m,1.0,-808.9,282.0,1.0,850000,-909.2,319.8,1.0,850000,0.0,1:0 -> 100k:0 -> 200k:0 -> 300k:0.1 -> 400k:0 -> 500k:0.2 -> 600k:0.4 -> 700k:0.4 -> 800k:0.9 -> 900k:0.9 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task4_S1_sb_lam0p001_seed2/sd002_20260607_022834/eval.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__A1_action_std_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A1_action_std_lam0p001_seed2/sd002_20260616_204333/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A1_action_std_lam0p001_seed2/sd002_20260616_204333/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A1_action_std_lam0p001_seed2/sd002_20260616_204333/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.4,-1086.2,458.6,0.4,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__A2_action_std_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A2_action_std_lam0p003_seed2/sd002_20260616_215841/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A2_action_std_lam0p003_seed2/sd002_20260616_215841/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_A2_action_std_lam0p003_seed2/sd002_20260616_215841/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.1,-1096.8,480,0.1,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__MinimalSB_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p001_seed2/sd002_20260616_192833/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p001_seed2/sd002_20260616_192833/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p001_seed2/sd002_20260616_192833/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.0,-1079.3,500,0.1,150000,,,,,-0.1,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__MinimalSB_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p003_seed2/sd002_20260616_181326/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p003_seed2/sd002_20260616_181326/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_MinimalSB_lam0p003_seed2/sd002_20260616_181326/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,MinimalSB_lam0p003,MinimalSB,2,300000,300000,completed_300k,0.2,-1068.7,452.5,0.2,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__audit__puzzle-3x3-play-singletask-task5-v0__P0__seed5__1000000__sd002_20260607_063032,single4090-new,seetacloud-cqa1-31499,/root/sb-value-flows/exp,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task5_S1_sb_lam0p001_seed2/sd002_20260607_063032/eval.csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task5_S1_sb_lam0p001_seed2/sd002_20260607_063032/train.csv,,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,P0,P0,5,1000000,1000000,completed_1m,1.0,-679.7,235.1,1.0,1000000,-679.7,235.1,1.0,1000000,0.0,1:0 -> 100k:0 -> 200k:0.1 -> 300k:0.3 -> 400k:0.1 -> 500k:0.3 -> 600k:0.3 -> 700k:0.8 -> 800k:0.5 -> 900k:0.9 -> 1000k:1,True,False,False,,eval_csv,/root/sb-value-flows/exp/puzzle3x3_bestseed_5task_single4090_v3/task5_S1_sb_lam0p001_seed2/sd002_20260607_063032/eval.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__P0_particle__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_P0_particle_seed2/sd002_20260616_165821/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_P0_particle_seed2/sd002_20260616_165821/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_P0_particle_seed2/sd002_20260616_165821/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,P0_particle,P0,2,300000,300000,completed_300k,0.0,-1081.5,500,0.0,1,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__R2_residual_disagree_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260616_231347/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260616_231347/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R2_residual_disagree_lam0p001_seed2/sd002_20260616_231347/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,R2_residual_disagree_lam0p001,R2,2,300000,300000,completed_300k,0.0,-1187.2,500,0.0,1,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-3x3-play-singletask-task5-v0__R3_residual_disagree_typicality_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260617_002927/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260617_002927/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_3x3_task5_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260617_002927/command.txt,puzzle-3x3-play,task5,puzzle-3x3-play-singletask-task5-v0,R3_residual_disagree_typicality_lam0p001,R3,2,300000,300000,completed_300k,0.3,-1031.7,436.9,0.4,200000,,,,,-0.10000000000000003,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__A1_action_std_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A1_action_std_lam0p001_seed2/sd002_20260615_201119/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A1_action_std_lam0p001_seed2/sd002_20260615_201119/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A1_action_std_lam0p001_seed2/sd002_20260615_201119/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,A1_action_std_lam0p001,A1,2,300000,300000,completed_300k,0.4,-2092.9,407.1,0.4,250000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__selective_state_stageB_1m__puzzle-4x4-play-singletask-task1-v0__A2_action_std_lam0p003__seed2__1000000,single4090,single4090-stageB,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task1_A2_action_std_lam0p003_seed2/sd002_20260618_031757/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task1_A2_action_std_lam0p003_seed2/sd002_20260618_031757/train.csv,,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,A2_action_std_lam0p003,A2,2,1000000,1000000,completed_1m,0.3,-2154.3,405.8,0.7,300000,,,0.5,700000,-0.39999999999999997,,True,False,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__A2_action_std_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A2_action_std_lam0p003_seed2/sd002_20260615_212615/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A2_action_std_lam0p003_seed2/sd002_20260615_212615/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_A2_action_std_lam0p003_seed2/sd002_20260615_212615/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,A2_action_std_lam0p003,A2,2,300000,300000,completed_300k,0.5,-2013.6,391.7,0.5,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__MinimalSB_lam0p001__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p001_seed2/sd002_20260615_185554/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p001_seed2/sd002_20260615_185554/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p001_seed2/sd002_20260615_185554/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,MinimalSB_lam0p001,MinimalSB,2,300000,300000,completed_300k,0.3,-2180.6,431.2,0.4,150000,,,,,-0.10000000000000003,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__MinimalSB_lam0p003__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p003_seed2/sd002_20260615_174043/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p003_seed2/sd002_20260615_174043/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_MinimalSB_lam0p003_seed2/sd002_20260615_174043/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,MinimalSB_lam0p003,MinimalSB,2,300000,300000,completed_300k,0.3,-2169.7,442.1,0.4,200000,,,,,-0.10000000000000003,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__selective_state_stageB_1m__puzzle-4x4-play-singletask-task1-v0__P0_particle__seed2__1000000,single4090,single4090-stageB,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task1_P0_particle_seed2/sd002_20260617_230708/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_stageB_1m_single4090/exp/stageB_1m_puzzle_4x4_task1_P0_particle_seed2/sd002_20260617_230708/train.csv,,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,P0_particle,P0,2,1000000,1000000,completed_1m,0.3,-2529.4,433.2,0.5,250000,,,0.5,500000,-0.2,,True,False,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
single4090__stageA_300k__puzzle-4x4-play-singletask-task1-v0__P0_particle__seed2__300000,single4090,single4090-selective,/root/autodl-tmp/sb-value-flows-runs,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_P0_particle_seed2/sd002_20260615_162552/eval.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_P0_particle_seed2/sd002_20260615_162552/train.csv,/root/autodl-tmp/sb-value-flows-runs/selective_state_tuning_single4090/exp/stageA_300k_puzzle_4x4_task1_P0_particle_seed2/sd002_20260615_162552/command.txt,puzzle-4x4-play,task1,puzzle-4x4-play-singletask-task1-v0,P0_particle,P0,2,300000,300000,completed_300k,0.5,-2046.9,380.5,0.5,300000,,,,,0.0,,True,True,,lightweight_source=results/experiment_runs.csv,lightweight_csv,results/experiment_runs.csv
